500	2
492	2
484	1
492	2
489	1
492	2
489	2
486	1
489	2
486	1
489	2
488	2
487	2
486	2
485	1
486	2
485	1
486	2
485	1
486	1
487	2
486	2
485	2
484	1
485	1


430	1
438	1
446	1
454	1
462	1
470	1
478	1
486	1
494	2
486	1
489	2
486	2
483	1
486	2
483	1
484	2
483	2
482	1
483	1
484	1
485	1
486	2
485	1
486	1
487	2
486	2
485	1
486	1
487	2

