500	2
492	2
484	2
476	2
468	1
476	2
473	1
476	1
479	2
476	2
473	1
476	1
477	2
476	1
477	2
476	1
477	2
476	1
477	1
478	2
477	2
476	2
475	2
474	2
473	1


430	1
438	1
446	1
454	1
462	1
470	1
478	2
470	1
473	1
476	1
479	2
476	2
473	1
476	1
479	2
476	2
475	1
476	1
477	2
476	1
477	2
476	2
475	2
474	1
475	2

