580	2
572	2
564	2
556	2
548	2
540	2
532	2
524	2
516	2
508	1
516	2
513	1
516	2
513	1
516	2
513	1
516	1
517	2
516	1
517	2
516	1
517	1
518	2
517	1
518	1


480	1
488	1
496	1
504	1
512	1
520	2
512	1
515	1
518	2
515	1
518	1
521	2
518	2
515	1
516	1
517	1
518	1
519	1
520	2
519	2
518	1
519	2
518	1
519	2
518	1
519	2
518	2

