580	2
572	2
564	2
556	2
548	2
540	1
548	2
545	2
542	2
539	2
536	2
533	2
530	2
527	2
524	2
521	1
524	2
521	1
524	2
521	1
524	2
523	1
524	2
523	1
524	2
523	1
524	2
523	2
522	1
523	2
522	1
523	2
522	2
521	2
520	1


480	1
488	1
496	1
504	1
512	1
520	1
528	2
520	1
523	1
526	2
523	1
526	1
529	2
526	1
529	2
526	2
525	1
526	2
525	1
526	2
525	2
524	2
523	2

