580	2
572	2
564	1
572	2
569	2
566	2
563	2
560	1
563	2
560	1
563	2
560	2
557	2
554	2
551	2
548	2
545	2
542	1
545	2
544	2
543	2
542	1
543	1
544	1
545	2
544	2
543	1
544	1
545	2
544	2
543	2
542	2
541	2
540	1


480	1
488	1
496	1
504	1
512	1
520	1
528	1
536	1
544	2
536	1
539	1
542	2
539	2
536	1
539	1
542	1
545	2
542	1
543	1
544	2
543	2
542	2
541	1
542	2
541	1
542	1
543	2
542	1
543	2

