630	2
622	2
614	2
606	2
598	2
590	2
582	2
574	1
582	2
579	2
576	1
579	2
576	1
579	2
576	1
579	2
578	1
579	2
578	1
579	2
578	1
579	2
578	1
579	2
578	1
579	2
578	1


550	1
558	1
566	1
574	1
582	2
574	1
577	2
574	1
577	1
580	2
577	1
580	2
577	1
578	1
579	2
578	2
577	1
578	1
579	2
578	2
577	1
578	1
579	2
578	1
579	2

